"megye","telepules","szavazokor","part","szavazat"
16,119,69,"MSZP-EGYÜTT-DK-PM-MLP",182
16,119,69,"KALÓZPÁRT",1
16,119,69,"SEM",3
16,119,69,"ZÖLDEK",2
16,119,69,"LMP",22
16,119,69,"KISGAZDAPÁRT-MIÉP",2
16,119,69,"KTI",1
16,119,69,"SMS",8
16,119,69,"EGYÜTT 2014",4
16,119,69,"A HAZA NEM ELADÓ",22
16,119,69,"Független",0
16,119,69,"JOBBIK",200
16,119,69,"MCP",2
16,119,69,"SZOCIÁLDEMOKRATÁK",2
16,119,69,"NEMZETI ÉRDEKÉRT",0
16,119,69,"FIDESZ-KDNP",188
16,119,69,"EP",0
16,119,69,"FKGP",2
16,119,69,"ÖP",0
16,119,69,"JESZ",2
16,119,70,"JESZ",1
16,119,70,"A HAZA NEM ELADÓ",3
16,119,70,"Független",0
16,119,70,"EU. ROM",0
16,119,70,"JOBBIK",223
16,119,70,"ÖP",3
16,119,70,"SZOCIÁLDEMOKRATÁK",1
16,119,70,"ZÖLDEK",4
16,119,70,"LMP",31
16,119,70,"KTI",0
16,119,70,"KISGAZDAPÁRT-MIÉP",1
16,119,70,"SMS",11
16,119,70,"TBP",1
16,119,70,"Független",2
16,119,70,"MSZP-EGYÜTT-DK-PM-MLP",199
16,119,70,"FIDESZ-KDNP",312
16,119,71,"JESZ",0
16,119,71,"A HAZA NEM ELADÓ",2
16,119,71,"Független",3
16,119,71,"EU. ROM",1
16,119,71,"JOBBIK",142
16,119,71,"ÖP",3
16,119,71,"SZOCIÁLDEMOKRATÁK",1
16,119,71,"ZÖLDEK",5
16,119,71,"LMP",38
16,119,71,"KTI",0
16,119,71,"KISGAZDAPÁRT-MIÉP",0
16,119,71,"SMS",10
16,119,71,"TBP",0
16,119,71,"Független",2
16,119,71,"MSZP-EGYÜTT-DK-PM-MLP",241
16,119,71,"FIDESZ-KDNP",227
16,119,72,"JESZ",0
16,119,72,"A HAZA NEM ELADÓ",7
16,119,72,"Független",2
16,119,72,"EU. ROM",1
16,119,72,"JOBBIK",89
16,119,72,"ÖP",1
16,119,72,"SZOCIÁLDEMOKRATÁK",0
16,119,72,"ZÖLDEK",2
16,119,72,"LMP",9
16,119,72,"KTI",1
16,119,72,"KISGAZDAPÁRT-MIÉP",2
16,119,72,"SMS",3
16,119,72,"TBP",0
16,119,72,"Független",2
16,119,72,"MSZP-EGYÜTT-DK-PM-MLP",81
16,119,72,"FIDESZ-KDNP",232
16,119,73,"JESZ",3
16,119,73,"A HAZA NEM ELADÓ",8
16,119,73,"Független",3
16,119,73,"EU. ROM",0
16,119,73,"JOBBIK",230
16,119,73,"ÖP",1
16,119,73,"SZOCIÁLDEMOKRATÁK",2
16,119,73,"ZÖLDEK",5
16,119,73,"LMP",39
16,119,73,"KTI",0
16,119,73,"KISGAZDAPÁRT-MIÉP",1
16,119,73,"SMS",15
16,119,73,"TBP",1
16,119,73,"Független",11
16,119,73,"MSZP-EGYÜTT-DK-PM-MLP",264
16,119,73,"FIDESZ-KDNP",280
16,119,74,"JESZ",1
16,119,74,"A HAZA NEM ELADÓ",3
16,119,74,"Független",1
16,119,74,"EU. ROM",1
16,119,74,"JOBBIK",189
16,119,74,"ÖP",2
16,119,74,"SZOCIÁLDEMOKRATÁK",1
16,119,74,"ZÖLDEK",6
16,119,74,"LMP",28
16,119,74,"KTI",0
16,119,74,"KISGAZDAPÁRT-MIÉP",3
16,119,74,"SMS",9
16,119,74,"TBP",0
16,119,74,"Független",7
16,119,74,"MSZP-EGYÜTT-DK-PM-MLP",214
16,119,74,"FIDESZ-KDNP",258
16,119,75,"JESZ",2
16,119,75,"A HAZA NEM ELADÓ",3
16,119,75,"Független",3
16,119,75,"EU. ROM",1
16,119,75,"JOBBIK",190
16,119,75,"ÖP",1
16,119,75,"SZOCIÁLDEMOKRATÁK",5
16,119,75,"ZÖLDEK",6
16,119,75,"LMP",30
16,119,75,"KTI",3
16,119,75,"KISGAZDAPÁRT-MIÉP",0
16,119,75,"SMS",9
16,119,75,"TBP",0
16,119,75,"Független",8
16,119,75,"MSZP-EGYÜTT-DK-PM-MLP",222
16,119,75,"FIDESZ-KDNP",295
16,119,76,"JESZ",0
16,119,76,"A HAZA NEM ELADÓ",1
16,119,76,"Független",4
16,119,76,"EU. ROM",0
16,119,76,"JOBBIK",3
16,119,76,"ÖP",1
16,119,76,"SZOCIÁLDEMOKRATÁK",4
16,119,76,"ZÖLDEK",0
16,119,76,"LMP",2
16,119,76,"KTI",1
16,119,76,"KISGAZDAPÁRT-MIÉP",0
16,119,76,"SMS",0
16,119,76,"TBP",0
16,119,76,"Független",0
16,119,76,"MSZP-EGYÜTT-DK-PM-MLP",28
16,119,76,"FIDESZ-KDNP",78
16,119,77,"JESZ",0
16,119,77,"A HAZA NEM ELADÓ",5
16,119,77,"Független",5
16,119,77,"EU. ROM",0
16,119,77,"JOBBIK",109
16,119,77,"ÖP",0
16,119,77,"SZOCIÁLDEMOKRATÁK",0
16,119,77,"ZÖLDEK",1
16,119,77,"LMP",19
16,119,77,"KTI",0
16,119,77,"KISGAZDAPÁRT-MIÉP",0
16,119,77,"SMS",0
16,119,77,"TBP",0
16,119,77,"Független",1
16,119,77,"MSZP-EGYÜTT-DK-PM-MLP",65
16,119,77,"FIDESZ-KDNP",151
16,119,78,"ÚDP",2
16,119,78,"ÚMP",0
16,119,78,"MSZP-EGYÜTT-DK-PM-MLP",196
16,119,78,"KALÓZPÁRT",2
16,119,78,"SEM",4
16,119,78,"ZÖLDEK",0
16,119,78,"LMP",23
16,119,78,"KISGAZDAPÁRT-MIÉP",1
16,119,78,"KTI",0
16,119,78,"SMS",4
16,119,78,"EGYÜTT 2014",0
16,119,78,"A HAZA NEM ELADÓ",5
16,119,78,"Független",0
16,119,78,"JOBBIK",188
16,119,78,"MCP",71
16,119,78,"SZOCIÁLDEMOKRATÁK",0
16,119,78,"NEMZETI ÉRDEKÉRT",0
16,119,78,"FIDESZ-KDNP",316
16,119,78,"EP",0
16,119,78,"FKGP",0
16,119,78,"ÖP",3
16,119,78,"JESZ",1
16,119,79,"ÚDP",0
16,119,79,"ÚMP",0
16,119,79,"MSZP-EGYÜTT-DK-PM-MLP",217
16,119,79,"KALÓZPÁRT",0
16,119,79,"SEM",4
16,119,79,"ZÖLDEK",3
16,119,79,"LMP",25
16,119,79,"KISGAZDAPÁRT-MIÉP",5
16,119,79,"KTI",0
16,119,79,"SMS",6
16,119,79,"EGYÜTT 2014",1
16,119,79,"A HAZA NEM ELADÓ",3
16,119,79,"Független",2
16,119,79,"JOBBIK",180
16,119,79,"MCP",4
16,119,79,"SZOCIÁLDEMOKRATÁK",1
16,119,79,"NEMZETI ÉRDEKÉRT",1
16,119,79,"FIDESZ-KDNP",257
16,119,79,"EP",1
16,119,79,"FKGP",1
16,119,79,"ÖP",3
16,119,79,"JESZ",2
16,119,80,"ÚDP",0
16,119,80,"ÚMP",0
16,119,80,"MSZP-EGYÜTT-DK-PM-MLP",111
16,119,80,"KALÓZPÁRT",0
16,119,80,"SEM",1
16,119,80,"ZÖLDEK",3
16,119,80,"LMP",14
16,119,80,"KISGAZDAPÁRT-MIÉP",3
16,119,80,"KTI",0
16,119,80,"SMS",7
16,119,80,"EGYÜTT 2014",0
16,119,80,"A HAZA NEM ELADÓ",2
16,119,80,"Független",2
16,119,80,"JOBBIK",173
16,119,80,"MCP",3
16,119,80,"SZOCIÁLDEMOKRATÁK",1
16,119,80,"NEMZETI ÉRDEKÉRT",0
16,119,80,"FIDESZ-KDNP",166
16,119,80,"EP",0
16,119,80,"FKGP",1
16,119,80,"ÖP",3
16,119,80,"JESZ",1
16,119,81,"ÚDP",0
16,119,81,"ÚMP",0
16,119,81,"MSZP-EGYÜTT-DK-PM-MLP",99
16,119,81,"KALÓZPÁRT",0
16,119,81,"SEM",3
16,119,81,"ZÖLDEK",2
16,119,81,"LMP",13
16,119,81,"KISGAZDAPÁRT-MIÉP",1
16,119,81,"KTI",1
16,119,81,"SMS",4
16,119,81,"EGYÜTT 2014",3
16,119,81,"A HAZA NEM ELADÓ",6
16,119,81,"Független",2
16,119,81,"JOBBIK",140
16,119,81,"MCP",6
16,119,81,"SZOCIÁLDEMOKRATÁK",2
16,119,81,"NEMZETI ÉRDEKÉRT",0
16,119,81,"FIDESZ-KDNP",160
16,119,81,"EP",0
16,119,81,"FKGP",1
16,119,81,"ÖP",0
16,119,81,"JESZ",3
16,119,82,"ÚDP",0
16,119,82,"ÚMP",0
16,119,82,"MSZP-EGYÜTT-DK-PM-MLP",100
16,119,82,"KALÓZPÁRT",0
16,119,82,"SEM",2
16,119,82,"ZÖLDEK",4
16,119,82,"LMP",16
16,119,82,"KISGAZDAPÁRT-MIÉP",0
16,119,82,"KTI",0
16,119,82,"SMS",8
16,119,82,"EGYÜTT 2014",1
16,119,82,"A HAZA NEM ELADÓ",2
16,119,82,"Független",1
16,119,82,"JOBBIK",135
16,119,82,"MCP",33
16,119,82,"SZOCIÁLDEMOKRATÁK",1
16,119,82,"NEMZETI ÉRDEKÉRT",1
16,119,82,"FIDESZ-KDNP",231
16,119,82,"EP",0
16,119,82,"FKGP",1
16,119,82,"ÖP",4
16,119,82,"JESZ",1
16,119,83,"JESZ",3
16,119,83,"A HAZA NEM ELADÓ",0
16,119,83,"Független",1
16,119,83,"EU. ROM",0
16,119,83,"JOBBIK",113
16,119,83,"ÖP",0
16,119,83,"SZOCIÁLDEMOKRATÁK",0
16,119,83,"ZÖLDEK",2
16,119,83,"LMP",13
16,119,83,"KTI",0
16,119,83,"KISGAZDAPÁRT-MIÉP",1
16,119,83,"SMS",1
16,119,83,"TBP",0
16,119,83,"Független",3
16,119,83,"MSZP-EGYÜTT-DK-PM-MLP",55
16,119,83,"FIDESZ-KDNP",290
16,119,84,"JESZ",3
16,119,84,"A HAZA NEM ELADÓ",9
16,119,84,"Független",2
16,119,84,"EU. ROM",0
16,119,84,"JOBBIK",239
16,119,84,"ÖP",0
16,119,84,"SZOCIÁLDEMOKRATÁK",4
16,119,84,"ZÖLDEK",9
16,119,84,"LMP",16
16,119,84,"KTI",2
16,119,84,"KISGAZDAPÁRT-MIÉP",1
16,119,84,"SMS",5
16,119,84,"TBP",0
16,119,84,"Független",3
16,119,84,"MSZP-EGYÜTT-DK-PM-MLP",128
16,119,84,"FIDESZ-KDNP",257
16,119,85,"JESZ",0
16,119,85,"A HAZA NEM ELADÓ",2
16,119,85,"Független",0
16,119,85,"EU. ROM",1
16,119,85,"JOBBIK",174
16,119,85,"ÖP",0
16,119,85,"SZOCIÁLDEMOKRATÁK",0
16,119,85,"ZÖLDEK",1
16,119,85,"LMP",10
16,119,85,"KTI",0
16,119,85,"KISGAZDAPÁRT-MIÉP",1
16,119,85,"SMS",2
16,119,85,"TBP",0
16,119,85,"Független",4
16,119,85,"MSZP-EGYÜTT-DK-PM-MLP",54
16,119,85,"FIDESZ-KDNP",307
16,119,86,"JESZ",0
16,119,86,"A HAZA NEM ELADÓ",1
16,119,86,"Független",2
16,119,86,"EU. ROM",0
16,119,86,"JOBBIK",112
16,119,86,"ÖP",0
16,119,86,"SZOCIÁLDEMOKRATÁK",0
16,119,86,"ZÖLDEK",1
16,119,86,"LMP",19
16,119,86,"KTI",0
16,119,86,"KISGAZDAPÁRT-MIÉP",4
16,119,86,"SMS",7
16,119,86,"TBP",0
16,119,86,"Független",0
16,119,86,"MSZP-EGYÜTT-DK-PM-MLP",115
16,119,86,"FIDESZ-KDNP",197
16,119,87,"ÚDP",1
16,119,87,"ÚMP",0
16,119,87,"MSZP-EGYÜTT-DK-PM-MLP",152
16,119,87,"KALÓZPÁRT",0
16,119,87,"SEM",2
16,119,87,"ZÖLDEK",1
16,119,87,"LMP",10
16,119,87,"KISGAZDAPÁRT-MIÉP",7
16,119,87,"KTI",1
16,119,87,"SMS",11
16,119,87,"EGYÜTT 2014",2
16,119,87,"A HAZA NEM ELADÓ",2
16,119,87,"Független",0
16,119,87,"JOBBIK",174
16,119,87,"MCP",0
16,119,87,"SZOCIÁLDEMOKRATÁK",0
16,119,87,"NEMZETI ÉRDEKÉRT",0
16,119,87,"FIDESZ-KDNP",210
16,119,87,"EP",0
16,119,87,"FKGP",1
16,119,87,"ÖP",2
16,119,87,"JESZ",2
16,119,88,"ÚDP",0
16,119,88,"ÚMP",0
16,119,88,"MSZP-EGYÜTT-DK-PM-MLP",132
16,119,88,"KALÓZPÁRT",1
16,119,88,"SEM",3
16,119,88,"ZÖLDEK",1
16,119,88,"LMP",18
16,119,88,"KISGAZDAPÁRT-MIÉP",3
16,119,88,"KTI",0
16,119,88,"SMS",15
16,119,88,"EGYÜTT 2014",1
16,119,88,"A HAZA NEM ELADÓ",4
16,119,88,"Független",0
16,119,88,"JOBBIK",128
16,119,88,"MCP",0
16,119,88,"SZOCIÁLDEMOKRATÁK",1
16,119,88,"NEMZETI ÉRDEKÉRT",1
16,119,88,"FIDESZ-KDNP",167
16,119,88,"EP",0
16,119,88,"FKGP",1
16,119,88,"ÖP",3
16,119,88,"JESZ",3
16,119,89,"ÚDP",0
16,119,89,"ÚMP",1
16,119,89,"MSZP-EGYÜTT-DK-PM-MLP",217
16,119,89,"KALÓZPÁRT",0
16,119,89,"SEM",2
16,119,89,"ZÖLDEK",3
16,119,89,"LMP",26
16,119,89,"KISGAZDAPÁRT-MIÉP",2
16,119,89,"KTI",3
16,119,89,"SMS",9
16,119,89,"EGYÜTT 2014",0
16,119,89,"A HAZA NEM ELADÓ",3
16,119,89,"Független",0
16,119,89,"JOBBIK",187
16,119,89,"MCP",0
16,119,89,"SZOCIÁLDEMOKRATÁK",2
16,119,89,"NEMZETI ÉRDEKÉRT",1
16,119,89,"FIDESZ-KDNP",312
16,119,89,"EP",1
16,119,89,"FKGP",0
16,119,89,"ÖP",2
16,119,89,"JESZ",0
16,119,90,"ÚDP",0
16,119,90,"ÚMP",0
16,119,90,"MSZP-EGYÜTT-DK-PM-MLP",176
16,119,90,"KALÓZPÁRT",0
16,119,90,"SEM",2
16,119,90,"ZÖLDEK",6
16,119,90,"LMP",19
16,119,90,"KISGAZDAPÁRT-MIÉP",1
16,119,90,"KTI",1
16,119,90,"SMS",6
16,119,90,"EGYÜTT 2014",0
16,119,90,"A HAZA NEM ELADÓ",2
16,119,90,"Független",3
16,119,90,"JOBBIK",178
16,119,90,"MCP",1
16,119,90,"SZOCIÁLDEMOKRATÁK",1
16,119,90,"NEMZETI ÉRDEKÉRT",0
16,119,90,"FIDESZ-KDNP",191
16,119,90,"EP",0
16,119,90,"FKGP",1
16,119,90,"ÖP",3
16,119,90,"JESZ",3
16,119,91,"ÚDP",0
16,119,91,"ÚMP",0
16,119,91,"MSZP-EGYÜTT-DK-PM-MLP",181
16,119,91,"KALÓZPÁRT",1
16,119,91,"SEM",1
16,119,91,"ZÖLDEK",6
16,119,91,"LMP",15
16,119,91,"KISGAZDAPÁRT-MIÉP",0
16,119,91,"KTI",0
16,119,91,"SMS",4
16,119,91,"EGYÜTT 2014",1
16,119,91,"A HAZA NEM ELADÓ",6
16,119,91,"Független",1
16,119,91,"JOBBIK",149
16,119,91,"MCP",0
16,119,91,"SZOCIÁLDEMOKRATÁK",5
16,119,91,"NEMZETI ÉRDEKÉRT",0
16,119,91,"FIDESZ-KDNP",241
16,119,91,"EP",0
16,119,91,"FKGP",0
16,119,91,"ÖP",4
16,119,91,"JESZ",1
16,119,92,"ÚDP",0
16,119,92,"ÚMP",0
16,119,92,"MSZP-EGYÜTT-DK-PM-MLP",85
16,119,92,"KALÓZPÁRT",0
16,119,92,"SEM",0
16,119,92,"ZÖLDEK",3
16,119,92,"LMP",5
16,119,92,"KISGAZDAPÁRT-MIÉP",0
16,119,92,"KTI",1
16,119,92,"SMS",1
16,119,92,"EGYÜTT 2014",0
16,119,92,"A HAZA NEM ELADÓ",4
16,119,92,"Független",1
16,119,92,"JOBBIK",141
16,119,92,"MCP",0
16,119,92,"SZOCIÁLDEMOKRATÁK",1
16,119,92,"NEMZETI ÉRDEKÉRT",0
16,119,92,"FIDESZ-KDNP",158
16,119,92,"EP",0
16,119,92,"FKGP",2
16,119,92,"ÖP",0
16,119,92,"JESZ",3
16,119,93,"ÚDP",1
16,119,93,"ÚMP",1
16,119,93,"MSZP-EGYÜTT-DK-PM-MLP",219
16,119,93,"KALÓZPÁRT",2
16,119,93,"SEM",3
16,119,93,"ZÖLDEK",1
16,119,93,"LMP",21
16,119,93,"KISGAZDAPÁRT-MIÉP",1
16,119,93,"KTI",1
16,119,93,"SMS",10
16,119,93,"EGYÜTT 2014",1
16,119,93,"A HAZA NEM ELADÓ",5
16,119,93,"Független",1
16,119,93,"JOBBIK",126
16,119,93,"MCP",0
16,119,93,"SZOCIÁLDEMOKRATÁK",0
16,119,93,"NEMZETI ÉRDEKÉRT",1
16,119,93,"FIDESZ-KDNP",209
16,119,93,"EP",0
16,119,93,"FKGP",0
16,119,93,"ÖP",1
16,119,93,"JESZ",0
16,119,94,"ÚDP",0
16,119,94,"ÚMP",0
16,119,94,"MSZP-EGYÜTT-DK-PM-MLP",168
16,119,94,"KALÓZPÁRT",1
16,119,94,"SEM",4
16,119,94,"ZÖLDEK",1
16,119,94,"LMP",24
16,119,94,"KISGAZDAPÁRT-MIÉP",0
16,119,94,"KTI",2
16,119,94,"SMS",6
16,119,94,"EGYÜTT 2014",0
16,119,94,"A HAZA NEM ELADÓ",3
16,119,94,"Független",2
16,119,94,"JOBBIK",144
16,119,94,"MCP",1
16,119,94,"SZOCIÁLDEMOKRATÁK",0
16,119,94,"NEMZETI ÉRDEKÉRT",0
16,119,94,"FIDESZ-KDNP",172
16,119,94,"EP",0
16,119,94,"FKGP",2
16,119,94,"ÖP",1
16,119,94,"JESZ",3
16,119,95,"ÚDP",0
16,119,95,"ÚMP",0
16,119,95,"MSZP-EGYÜTT-DK-PM-MLP",258
16,119,95,"KALÓZPÁRT",1
16,119,95,"SEM",0
16,119,95,"ZÖLDEK",0
16,119,95,"LMP",25
16,119,95,"KISGAZDAPÁRT-MIÉP",0
16,119,95,"KTI",1
16,119,95,"SMS",5
16,119,95,"EGYÜTT 2014",1
16,119,95,"A HAZA NEM ELADÓ",5
16,119,95,"Független",2
16,119,95,"JOBBIK",177
16,119,95,"MCP",0
16,119,95,"SZOCIÁLDEMOKRATÁK",1
16,119,95,"NEMZETI ÉRDEKÉRT",0
16,119,95,"FIDESZ-KDNP",208
16,119,95,"EP",0
16,119,95,"FKGP",1
16,119,95,"ÖP",5
16,119,95,"JESZ",3
16,119,96,"ÚDP",0
16,119,96,"ÚMP",2
16,119,96,"MSZP-EGYÜTT-DK-PM-MLP",252
16,119,96,"KALÓZPÁRT",0
16,119,96,"SEM",3
16,119,96,"ZÖLDEK",3
16,119,96,"LMP",43
16,119,96,"KISGAZDAPÁRT-MIÉP",1
16,119,96,"KTI",1
16,119,96,"SMS",3
16,119,96,"EGYÜTT 2014",2
16,119,96,"A HAZA NEM ELADÓ",5
16,119,96,"Független",8
16,119,96,"JOBBIK",192
16,119,96,"MCP",1
16,119,96,"SZOCIÁLDEMOKRATÁK",1
16,119,96,"NEMZETI ÉRDEKÉRT",1
16,119,96,"FIDESZ-KDNP",250
16,119,96,"EP",0
16,119,96,"FKGP",2
16,119,96,"ÖP",1
16,119,96,"JESZ",2
16,119,97,"ÚDP",0
16,119,97,"ÚMP",0
16,119,97,"MSZP-EGYÜTT-DK-PM-MLP",71
16,119,97,"KALÓZPÁRT",0
16,119,97,"SEM",0
16,119,97,"ZÖLDEK",0
16,119,97,"LMP",16
16,119,97,"KISGAZDAPÁRT-MIÉP",2
16,119,97,"KTI",0
16,119,97,"SMS",3
16,119,97,"EGYÜTT 2014",1
16,119,97,"A HAZA NEM ELADÓ",7
16,119,97,"Független",3
16,119,97,"JOBBIK",141
16,119,97,"MCP",0
16,119,97,"SZOCIÁLDEMOKRATÁK",0
16,119,97,"NEMZETI ÉRDEKÉRT",0
16,119,97,"FIDESZ-KDNP",187
16,119,97,"EP",1
16,119,97,"FKGP",3
16,119,97,"ÖP",1
16,119,97,"JESZ",1
16,119,98,"ÚDP",0
16,119,98,"ÚMP",0
16,119,98,"MSZP-EGYÜTT-DK-PM-MLP",79
16,119,98,"KALÓZPÁRT",0
16,119,98,"SEM",2
16,119,98,"ZÖLDEK",0
16,119,98,"LMP",18
16,119,98,"KISGAZDAPÁRT-MIÉP",0
16,119,98,"KTI",0
16,119,98,"SMS",8
16,119,98,"EGYÜTT 2014",0
16,119,98,"A HAZA NEM ELADÓ",6
16,119,98,"Független",0
16,119,98,"JOBBIK",140
16,119,98,"MCP",0
16,119,98,"SZOCIÁLDEMOKRATÁK",1
16,119,98,"NEMZETI ÉRDEKÉRT",0
16,119,98,"FIDESZ-KDNP",187
16,119,98,"EP",1
16,119,98,"FKGP",0
16,119,98,"ÖP",1
16,119,98,"JESZ",1
16,119,99,"ÚDP",0
16,119,99,"ÚMP",0
16,119,99,"MSZP-EGYÜTT-DK-PM-MLP",120
16,119,99,"KALÓZPÁRT",1
16,119,99,"SEM",0
16,119,99,"ZÖLDEK",2
16,119,99,"LMP",29
16,119,99,"KISGAZDAPÁRT-MIÉP",2
16,119,99,"KTI",0
16,119,99,"SMS",6
16,119,99,"EGYÜTT 2014",0
16,119,99,"A HAZA NEM ELADÓ",5
16,119,99,"Független",0
16,119,99,"JOBBIK",169
16,119,99,"MCP",0
16,119,99,"SZOCIÁLDEMOKRATÁK",1
16,119,99,"NEMZETI ÉRDEKÉRT",1
16,119,99,"FIDESZ-KDNP",235
16,119,99,"EP",0
16,119,99,"FKGP",0
16,119,99,"ÖP",1
16,119,99,"JESZ",3
16,120,1,"Független",0
16,120,1,"JOBBIK",153
16,120,1,"ÖP",0
16,120,1,"MCP",0
16,120,1,"SZMP",0
16,120,1,"JESZ",0
16,120,1,"KISGAZDAPÁRT-MIÉP",0
16,120,1,"A HAZA NEM ELADÓ",2
16,120,1,"SEM",2
16,120,1,"SZOCIÁLDEMOKRATÁK",0
16,120,1,"FIDESZ-KDNP",184
16,120,1,"MSZP-EGYÜTT-DK-PM-MLP",39
16,120,1,"FKGP",3
16,120,1,"MGP",1
16,120,1,"MACSEP",0
16,120,1,"LMP",2
16,120,1,"EU. ROM",1
16,120,1,"ZÖLDEK",2
16,120,1,"TBP",0
16,120,1,"KTI",1
16,120,1,"SMS",1
16,120,2,"Független",0
16,120,2,"JOBBIK",53
16,120,2,"ÖP",1
16,120,2,"MCP",0
16,120,2,"SZMP",0
16,120,2,"JESZ",1
16,120,2,"KISGAZDAPÁRT-MIÉP",0
16,120,2,"A HAZA NEM ELADÓ",0
16,120,2,"SEM",0
16,120,2,"SZOCIÁLDEMOKRATÁK",3
16,120,2,"FIDESZ-KDNP",53
16,120,2,"MSZP-EGYÜTT-DK-PM-MLP",6
16,120,2,"FKGP",0
16,120,2,"MGP",0
16,120,2,"MACSEP",0
16,120,2,"LMP",1
16,120,2,"EU. ROM",0
16,120,2,"ZÖLDEK",1
16,120,2,"TBP",0
16,120,2,"KTI",0
16,120,2,"SMS",0
16,121,1,"Független",4
16,121,1,"JOBBIK",110
16,121,1,"ÖP",2
16,121,1,"MCP",0
16,121,1,"SZMP",0
16,121,1,"JESZ",2
16,121,1,"KISGAZDAPÁRT-MIÉP",0
16,121,1,"A HAZA NEM ELADÓ",0
16,121,1,"SEM",0
16,121,1,"SZOCIÁLDEMOKRATÁK",0
16,121,1,"FIDESZ-KDNP",152
16,121,1,"MSZP-EGYÜTT-DK-PM-MLP",68
16,121,1,"FKGP",1
16,121,1,"MGP",0
16,121,1,"MACSEP",0
16,121,1,"LMP",0
16,121,1,"EU. ROM",1
16,121,1,"ZÖLDEK",0
16,121,1,"TBP",0
16,121,1,"KTI",0
16,121,1,"SMS",3
16,121,2,"Független",1
16,121,2,"JOBBIK",149
16,121,2,"ÖP",1
16,121,2,"MCP",6
16,121,2,"SZMP",0
16,121,2,"JESZ",1
16,121,2,"KISGAZDAPÁRT-MIÉP",0
16,121,2,"A HAZA NEM ELADÓ",2
16,121,2,"SEM",2
16,121,2,"SZOCIÁLDEMOKRATÁK",1
16,121,2,"FIDESZ-KDNP",154
16,121,2,"MSZP-EGYÜTT-DK-PM-MLP",90
16,121,2,"FKGP",2
16,121,2,"MGP",0
16,121,2,"MACSEP",0
16,121,2,"LMP",7
16,121,2,"EU. ROM",0
16,121,2,"ZÖLDEK",0
16,121,2,"TBP",0
16,121,2,"KTI",0
16,121,2,"SMS",0
16,122,1,"FIDESZ-KDNP",203
16,122,1,"MUNKÁSPÁRT",3
16,122,1,"SZOCIÁLDEMOKRATÁK",2
16,122,1,"KISGAZDAPÁRT-MIÉP",0
16,122,1,"LMP",4
16,122,1,"JOBBIK",89
16,122,1,"EU. ROM",0
16,122,1,"MCP",2
16,122,1,"MACSEP",0
16,122,1,"SMS",0
16,122,1,"ZÖLDEK",1
16,122,1,"MSZP-EGYÜTT-DK-PM-MLP",222
16,122,1,"JESZ",2
16,122,1,"SEM",0
16,122,1,"ÖP",0
16,122,1,"A HAZA NEM ELADÓ",2
16,123,1,"MACSEP",0
16,123,1,"JESZ",1
16,123,1,"EU. ROM",0
16,123,1,"MSZP-EGYÜTT-DK-PM-MLP",93
16,123,1,"ÖP",1
16,123,1,"MUNKÁSPÁRT",4
16,123,1,"KISGAZDAPÁRT-MIÉP",0
16,123,1,"FIDESZ-KDNP",240
16,123,1,"LMP",7
16,123,1,"MRPP",0
16,123,1,"FKGP",0
16,123,1,"SMS",1
16,123,1,"SEM",0
16,123,1,"SZOCIÁLDEMOKRATÁK",1
16,123,1,"ZÖLDEK",0
16,123,1,"JOBBIK",133
16,123,1,"MCP",1
16,123,1,"A HAZA NEM ELADÓ",0
16,124,1,"MACSEP",0
16,124,1,"JESZ",0
16,124,1,"EU. ROM",0
16,124,1,"MSZP-EGYÜTT-DK-PM-MLP",55
16,124,1,"ÖP",1
16,124,1,"MUNKÁSPÁRT",8
16,124,1,"KISGAZDAPÁRT-MIÉP",0
16,124,1,"FIDESZ-KDNP",248
16,124,1,"LMP",14
16,124,1,"MRPP",0
16,124,1,"FKGP",0
16,124,1,"SMS",1
16,124,1,"SEM",3
16,124,1,"SZOCIÁLDEMOKRATÁK",0
16,124,1,"ZÖLDEK",1
16,124,1,"JOBBIK",79
16,124,1,"MCP",0
16,124,1,"A HAZA NEM ELADÓ",1
16,124,2,"MACSEP",0
16,124,2,"JESZ",2
16,124,2,"EU. ROM",0
16,124,2,"MSZP-EGYÜTT-DK-PM-MLP",83
16,124,2,"ÖP",0
16,124,2,"MUNKÁSPÁRT",7
16,124,2,"KISGAZDAPÁRT-MIÉP",2
16,124,2,"FIDESZ-KDNP",267
16,124,2,"LMP",4
16,124,2,"MRPP",0
16,124,2,"FKGP",1
16,124,2,"SMS",0
16,124,2,"SEM",0
16,124,2,"SZOCIÁLDEMOKRATÁK",0
16,124,2,"ZÖLDEK",2
16,124,2,"JOBBIK",130
16,124,2,"MCP",0
16,124,2,"A HAZA NEM ELADÓ",4
16,125,1,"Független",0
16,125,1,"JOBBIK",54
16,125,1,"ÖP",0
16,125,1,"MCP",0
16,125,1,"SZMP",0
16,125,1,"JESZ",0
16,125,1,"KISGAZDAPÁRT-MIÉP",0
16,125,1,"A HAZA NEM ELADÓ",0
16,125,1,"SEM",0
16,125,1,"SZOCIÁLDEMOKRATÁK",0
16,125,1,"FIDESZ-KDNP",365
16,125,1,"MSZP-EGYÜTT-DK-PM-MLP",49
16,125,1,"FKGP",0
16,125,1,"MGP",0
16,125,1,"MACSEP",0
16,125,1,"LMP",1
16,125,1,"EU. ROM",1
16,125,1,"ZÖLDEK",1
16,125,1,"TBP",0
16,125,1,"KTI",0
